date,spy_close,vix_close,vix3m_close,hyg_close,lqd_close,tlt_close,hy_oas,t10y2y,nfci
2005-02-11,81.49172973632812,11.430000305175781,,,47.6527214050293,46.244651794433594,1.65,0.76,-0.712
2005-02-14,81.4310302734375,11.520000457763672,,,47.7327880859375,46.3891716003418,1.63,0.7,
2005-02-15,81.73466491699219,11.270000457763672,,,47.661075592041016,46.15489959716797,1.64,0.73,
2005-02-16,81.78865051269531,11.100000381469727,,,47.43328857421875,45.980472564697266,1.62,0.75,
2005-02-17,81.12737274169922,11.770000457763672,,,47.327850341796875,45.691402435302734,1.64,0.81,
2005-02-18,81.23534393310547,11.180000305175781,,,47.247737884521484,45.28276443481445,1.62,0.82,-0.712
2005-02-22,80.02750396728516,13.140000343322754,,,47.2055549621582,45.0833854675293,1.64,0.83,
2005-02-23,80.60105895996094,12.390000343322754,,,47.273033142089844,45.23292541503906,1.64,0.81,
2005-02-24,81.13411712646484,11.569999694824219,,,47.18021011352539,45.133209228515625,1.62,0.77,
2005-02-25,81.93707275390625,11.489999771118164,,,47.26459884643555,45.352535247802734,1.62,0.73,-0.709
2005-02-28,81.39727020263672,12.079999923706055,,,46.99882888793945,44.864097595214844,1.59,0.77,
2005-03-01,81.80215454101562,12.039999961853027,,,46.989986419677734,44.850128173828125,1.58,0.79,
2005-03-02,81.76167297363281,12.5,,,47.00687026977539,44.790122985839844,1.6,0.81,
2005-03-03,81.7954330444336,12.930000305175781,,,47.002662658691406,44.76514434814453,1.59,0.8,
2005-03-04,82.81428527832031,11.9399995803833,,,47.155086517333984,45.25006866455078,1.57,0.75,-0.702
2005-03-07,82.85478210449219,12.260000228881836,,,47.290618896484375,45.43008041381836,1.55,0.7,
2005-03-08,82.5444107055664,12.399999618530273,,,47.07893753051758,45.000125885009766,1.54,0.76,
2005-03-09,81.62669372558594,12.699999809265137,,,46.63002395629883,44.26519012451172,1.53,0.86,
2005-03-10,81.80888366699219,12.489999771118164,,,46.69353485107422,44.53517532348633,1.51,0.8,
2005-03-11,81.23534393310547,12.800000190734863,,,46.61310958862305,44.210208892822266,1.48,0.83,-0.692
2005-03-14,81.74140930175781,12.390000343322754,,,46.6088752746582,44.475162506103516,1.5,0.77,
2005-03-15,81.06663513183594,13.149999618530273,,,46.41834259033203,44.19518280029297,1.51,0.79,
2005-03-16,80.37838745117188,13.489999771118164,,,46.57923889160156,44.465152740478516,1.53,0.8,
2005-03-17,80.5403060913086,13.289999961853027,,,46.47336196899414,44.610198974609375,1.57,0.77,
2005-03-18,80.30120086669922,13.140000343322754,,,46.33362579345703,44.3302001953125,1.59,0.79,-0.679
2005-03-21,80.00311279296875,13.609999656677246,,,46.27855682373047,44.20521545410156,1.6,0.81,
2005-03-22,79.19020080566406,14.270000457763672,,,45.880516052246094,43.83024978637695,1.56,0.77,
2005-03-23,79.25797271728516,14.0600004196167,,,46.01605987548828,44.04018783569336,1.57,0.77,
2005-03-24,79.35279846191406,13.420000076293945,,,46.11341857910156,44.13022232055664,1.58,0.72,
2005-03-28,79.46796417236328,13.75,,,46.04564666748047,43.86024475097656,1.58,0.74,
2005-03-29,78.93959045410156,14.489999771118164,,,46.1260986328125,44.12016677856445,1.6,0.73,
2005-03-30,80.05731964111328,13.640000343322754,,,46.24470520019531,44.34019088745117,1.61,0.7,
2005-03-31,79.90827178955078,14.020000457763672,,,46.405635833740234,44.66012191772461,1.64,0.7,
2005-04-01,79.54927062988281,14.09000015258789,,,46.44810485839844,44.81069564819336,1.65,0.71,-0.65
2005-04-04,79.6847152709961,14.109999656677246,,,46.16328048706055,44.8006477355957,1.65,0.73,
2005-04-05,80.0641098022461,13.680000305175781,,,46.30354690551758,44.68524932861328,1.66,0.73,
2005-04-06,80.34185028076172,13.149999618530273,,,46.27805709838867,44.840782165527344,1.67,0.74,
2005-04-07,80.77539825439453,12.329999923706055,,,46.044212341308594,44.479488372802734,1.65,0.77,
2005-04-08,79.93537902832031,12.619999885559082,,,46.19303512573242,44.635032653808594,1.64,0.73,-0.637
2005-04-11,79.99632263183594,11.979999542236328,,,46.320587158203125,44.87593078613281,1.67,0.7,
2005-04-12,80.4095458984375,11.300000190734863,,,46.507633209228516,45.29240417480469,1.66,0.67,
2005-04-13,79.46116638183594,13.3100004196167,,,46.618194580078125,45.182029724121094,1.69,0.72,
2005-04-14,78.42471313476562,14.529999732971191,,,46.44810485839844,45.111717224121094,1.75,0.77,
2005-04-15,77.32730102539062,17.739999771118164,,,46.660682678222656,45.708919525146484,1.78,0.73,-0.626
2005-04-18,77.56439971923828,16.559999465942383,,,46.669193267822266,45.67375183105469,1.75,0.72,
2005-04-19,78.18087768554688,14.960000038146973,,,46.86474609375,46.115379333496094,1.76,0.71,
2005-04-20,77.09021759033203,16.920000076293945,,,46.890262603759766,45.999935150146484,1.78,0.7,
2005-04-21,78.58736419677734,14.40999984741211,,,46.64366912841797,45.51823806762695,1.73,0.67,
2005-04-22,78.2892837524414,15.380000114440918,,,46.86474609375,45.89961624145508,1.74,0.64,-0.616
2005-04-25,78.80409240722656,14.619999885559082,,,46.97955322265625,46.03507614135742,1.71,0.62,
2005-04-26,78.03858947753906,14.90999984741211,,,46.903045654296875,45.964813232421875,1.7,0.61,
2005-04-27,78.34347534179688,14.869999885559082,,,47.13264846801758,46.125396728515625,1.72,0.61,
2005-04-28,77.36119842529297,16.860000610351562,,,47.328182220458984,46.466609954833984,1.75,0.6,
2005-04-29,78.41120910644531,15.3100004196167,,,47.158119201660156,46.3863410949707,1.76,0.55,-0.609
2005-05-02,78.85150909423828,15.119999885559082,,,47.17435073852539,46.37625503540039,1.77,0.57,
2005-05-03,78.98699188232422,14.529999732971191,,,47.199954986572266,46.50216293334961,1.77,0.53,
2005-05-04,79.59664154052734,13.850000381469727,,,47.093231201171875,46.094276428222656,1.83,0.57,
2005-05-05,79.569580078125,13.979999542236328,,,47.16156768798828,46.19999313354492,1.84,0.61,
2005-05-06,79.31893920898438,14.050000190734863,,,46.90548324584961,45.85752868652344,1.82,0.55,-0.604
2005-05-09,79.81346893310547,13.75,,,46.74325942993164,45.90288543701172,1.78,0.53,
2005-05-10,78.98699188232422,14.90999984741211,,,46.7347526550293,46.23019027709961,1.82,0.54,
2005-05-11,79.42053985595703,14.449999809265137,,,46.77741241455078,46.37118911743164,1.81,0.53,
2005-05-12,78.54667663574219,16.1200008392334,,,46.62801742553711,46.55250930786133,1.83,0.52,
2005-05-13,78.3908920288086,16.31999969482422,,,46.88835525512695,46.73381042480469,1.88,0.51,-0.6
2005-05-16,79.12248229980469,15.680000305175781,,,46.81581115722656,46.678428649902344,1.89,0.52,
2005-05-17,79.65087127685547,14.569999694824219,,,46.841453552246094,46.809356689453125,1.91,0.51,
2005-05-18,80.47054290771484,13.630000114440918,,,47.00791549682617,47.12156295776367,1.92,0.51,
2005-05-19,80.80921936035156,13.319999694824219,,,46.93965148925781,47.0007209777832,1.91,0.47,
2005-05-20,80.694091796875,13.140000343322754,,,46.92681121826172,47.0561408996582,1.89,0.44,-0.598
2005-05-23,81.14118957519531,12.949999809265137,,,47.12313461303711,47.4237060546875,1.89,0.42,
2005-05-24,80.95148468017578,12.6899995803833,,,47.22557067871094,47.554683685302734,1.91,0.43,
2005-05-25,80.89054107666016,12.579999923706055,,,47.22125244140625,47.22229766845703,1.91,0.47,
2005-05-26,81.32408142089844,12.239999771118164,,,47.25115203857422,47.20722579956055,1.91,0.44,
2005-05-27,81.45960235595703,12.149999618530273,,,47.24685287475586,47.257545471191406,1.91,0.44,-0.598
2005-05-31,80.93795776367188,13.289999961853027,,,47.451744079589844,47.84172821044922,1.9,0.4,
2005-06-01,81.62892150878906,12.359999656677246,,,47.777862548828125,48.427555084228516,1.91,0.41,
2005-06-02,81.80508422851562,11.84000015258789,,,47.962093353271484,48.543819427490234,1.89,0.37,
2005-06-03,81.39185333251953,12.149999618530273,,,47.709224700927734,48.14447021484375,1.84,0.41,-0.599
2005-06-06,81.31731414794922,12.279999732971191,,,47.84208679199219,48.397216796875,1.82,0.37,
2005-06-07,81.3782958984375,12.390000343322754,,,47.940635681152344,48.781333923339844,1.82,0.35,
2005-06-08,81.229248046875,12.699999809265137,,,47.84208679199219,48.54885482788086,1.82,0.35,
2005-06-09,81.61538696289062,12.079999923706055,,,47.75213623046875,48.5084228515625,1.83,0.34,
2005-06-10,81.42568969726562,11.960000038146973,,,47.537879943847656,47.9625244140625,1.84,0.34,-0.6
2005-06-13,81.68316650390625,11.649999618530273,,,47.426475524902344,47.6744270324707,1.84,0.38,
2005-06-14,81.87281799316406,11.789999961853027,,,47.375083923339844,47.36104965209961,1.87,0.42,
2005-06-15,82.02859497070312,11.460000038146973,,,47.28510284423828,47.44693374633789,1.87,0.4,
2005-06-16,82.23858642578125,11.149999618530273,,,47.33223342895508,47.68450164794922,1.86,0.39,
2005-06-17,82.54331970214844,11.479999542236328,,,47.323673248291016,47.67949676513672,1.85,0.37,-0.601
2005-06-20,82.57050323486328,11.470000267028809,,,47.2679443359375,47.59857177734375,1.85,0.39,
2005-06-21,82.61813354492188,11.079999923706055,,,47.426475524902344,47.94733810424805,1.85,0.35,
2005-06-22,82.68617248535156,11.050000190734863,,,47.76494598388672,48.52864456176758,1.89,0.33,
2005-06-23,81.52308654785156,12.130000114440918,,,47.794952392578125,48.47808837890625,1.88,0.33,
2005-06-24,80.92455291748047,12.180000305175781,,,47.914920806884766,48.72071838378906,1.89,0.33,-0.603
2005-06-27,81.04019165039062,12.520000457763672,,,47.983482360839844,48.85214614868164,1.89,0.3,
2005-06-28,81.72032165527344,11.579999923706055,,,47.83350372314453,48.51857376098633,1.87,0.32,
2005-06-29,81.50267791748047,11.770000457763672,,,47.85926818847656,48.44271469116211,1.87,0.34,
2005-06-30,81.0605697631836,12.039999961853027,,,48.030616760253906,48.87738037109375,1.87,0.28,
2005-07-01,81.29865264892578,11.399999618530273,,,47.809959411621094,48.2850341796875,1.83,0.3,-0.605
2005-07-05,81.95160675048828,11.680000305175781,,,47.655147552490234,47.82852554321289,1.84,0.32,
2005-07-06,81.26461791992188,12.270000457763672,,,47.75838088989258,48.092288970947266,1.85,0.31,
2005-07-07,81.58427429199219,12.489999771118164,,,47.88311767578125,48.19371795654297,1.84,0.34,
2005-07-08,82.51614379882812,11.449999809265137,,,47.78846740722656,47.995906829833984,1.83,0.33,-0.607
2005-07-11,82.93779754638672,11.279999732971191,,,47.52608108520508,47.995906829833984,1.81,0.3,
2005-07-12,83.15547943115234,10.949999809265137,,,47.4185905456543,47.72706604003906,1.8,0.33,
2005-07-13,83.27111053466797,10.84000015258789,,,47.52608108520508,47.65604019165039,1.79,0.33,
2005-07-14,83.59757232666016,10.8100004196167,,,47.569149017333984,47.53436279296875,1.78,0.33,
2005-07-15,83.54995727539062,10.329999923706055,,,47.59061813354492,47.6611442565918,1.77,0.32,-0.61
2005-07-18,83.21666717529297,10.770000457763672,,,47.55191421508789,47.30607604980469,1.8,0.33,
2005-07-19,83.67235565185547,10.449999809265137,,,47.59061813354492,47.473506927490234,1.78,0.32,
2005-07-20,83.95802307128906,10.229999542236328,,,47.6422004699707,47.73215103149414,1.77,0.27,
2005-07-21,83.46829986572266,10.970000267028809,,,47.3970947265625,47.08293151855469,1.76,0.32,
2005-07-22,84.02604675292969,10.520000457763672,,,47.616432189941406,47.44807434082031,1.75,0.31,-0.612
2005-07-25,83.7879867553711,11.100000381469727,,,47.61210632324219,47.27568054199219,1.72,0.3,
2005-07-26,83.89002990722656,10.989999771118164,,,47.620731353759766,47.351783752441406,1.72,0.29,
2005-07-27,84.19609069824219,10.359999656677246,,,47.56049346923828,47.27568054199219,1.71,0.28,
2005-07-28,84.7265853881836,10.520000457763672,,,47.74114227294922,47.6966438293457,1.68,0.24,
2005-07-29,84.16207885742188,11.569999694824219,,,47.63361740112305,47.22494125366211,1.67,0.26,-0.613
2005-08-01,84.100830078125,12.079999923706055,,,47.52049255371094,47.04933547973633,1.67,0.28,
2005-08-02,84.6041488647461,11.75,,,47.434146881103516,46.89662551879883,1.68,0.28,
2005-08-03,84.8286361694336,11.829999923706055,,,47.54639434814453,47.12569046020508,1.7,0.28,
2005-08-04,84.14848327636719,12.520000457763672,,,47.54639434814453,47.02896499633789,1.69,0.28,
2005-08-05,83.57716369628906,12.479999542236328,,,47.464351654052734,46.66244125366211,1.67,0.29,-0.612
2005-08-08,83.42069244384766,13.210000038146973,,,47.248416900634766,46.575923919677734,1.67,0.26,
2005-08-09,83.92402648925781,12.399999618530273,,,47.326171875,46.74898147583008,1.66,0.28,
2005-08-10,83.88323974609375,12.380000114440918,,,47.36505126953125,46.69805908203125,1.68,0.27,
2005-08-11,84.21650695800781,12.420000076293945,,,47.511871337890625,47.02388381958008,1.71,0.22,
2005-08-12,83.69955444335938,12.739999771118164,,,47.740745544433594,47.50242233276367,1.71,0.19,-0.61
2005-08-15,84.21650695800781,12.260000228881836,,,47.671634674072266,47.380218505859375,1.71,0.19,
2005-08-16,83.12142181396484,13.520000457763672,,,47.796871185302734,47.71110916137695,1.71,0.2,
2005-08-17,83.11466217041016,13.300000190734863,,,47.671634674072266,47.3954963684082,1.71,0.21,
2005-08-18,83.10784912109375,13.420000076293945,,,47.80551528930664,47.746795654296875,1.73,0.2,
2005-08-19,83.29827880859375,13.420000076293945,,,47.762325286865234,47.7416877746582,1.72,0.18,-0.605
2005-08-22,83.29827880859375,13.420000076293945,,,47.740745544433594,47.69078063964844,1.72,0.19,
2005-08-23,83.14186096191406,13.34000015258789,,,47.77960205078125,47.90966796875,1.72,0.19,
2005-08-24,82.40049743652344,14.170000076293945,,,47.762325286865234,47.95549774169922,1.72,0.2,
2005-08-25,82.69976043701172,13.729999542236328,,,47.853023529052734,48.10820388793945,1.7,0.18,
2005-08-26,82.13523864746094,13.720000267028809,,,47.93075180053711,48.092926025390625,1.69,0.14,-0.598
2005-08-29,82.76777648925781,13.520000457763672,,,47.9350700378418,48.154052734375,1.68,0.14,
2005-08-30,82.33244323730469,13.649999618530273,,,48.012779235839844,48.45948791503906,1.67,0.19,
2005-08-31,83.37311553955078,12.600000381469727,,,48.34964370727539,48.86676788330078,1.77,0.18,
2005-09-01,83.31189727783203,13.149999618530273,,,48.21304702758789,48.572471618652344,1.81,0.3,
2005-09-02,83.16224670410156,13.569999694824219,,,48.226104736328125,48.61335754394531,1.84,0.28,-0.59
2005-09-06,84.1348648071289,12.930000305175781,,,48.12630844116211,48.271156311035156,1.83,0.29,
2005-09-07,84.27770233154297,12.520000457763672,,,47.95286560058594,47.816444396972656,1.83,0.28,
2005-09-08,83.99885559082031,12.930000305175781,,,47.96583938598633,47.86750030517578,1.83,0.28,
2005-09-09,84.74699401855469,11.979999542236328,,,47.98756790161133,48.020774841308594,1.82,0.26,-0.583
2005-09-12,84.57698822021484,11.649999618530273,,,47.8662109375,47.68870162963867,1.82,0.26,
2005-09-13,84.10765838623047,12.390000343322754,,,47.94855880737305,47.93901062011719,1.83,0.26,
2005-09-14,83.80162811279297,12.90999984741211,,,47.83146286010742,47.75511932373047,1.83,0.27,
2005-09-15,83.76078796386719,12.489999771118164,,,47.66236877441406,47.36175537109375,1.84,0.32,
2005-09-16,84.3564224243164,11.220000267028809,,,47.53230667114258,47.05012893676758,1.85,0.29,-0.575
2005-09-19,84.0763931274414,12.140000343322754,,,47.66236877441406,47.15229034423828,1.85,0.32,
2005-09-20,83.36597442626953,12.640000343322754,,,47.588626861572266,47.27492904663086,1.81,0.26,
2005-09-21,82.58731842041016,13.789999961853027,,,47.801090240478516,47.714271545410156,1.84,0.23,
2005-09-22,82.88102722167969,13.329999923706055,,,47.77511978149414,47.66828918457031,1.84,0.24,
2005-09-23,82.9493179321289,12.960000038146973,,,47.63632583618164,47.3106689453125,1.83,0.23,-0.569
2005-09-26,83.04492950439453,13.039999961853027,,,47.48460388183594,47.096099853515625,1.83,0.23,
2005-09-27,83.02446746826172,12.760000228881836,,,47.5279655456543,47.16252517700195,1.84,0.22,
2005-09-28,83.10645294189453,12.630000114440918,,,47.627662658691406,47.4792366027832,1.82,0.17,
2005-09-29,83.78263854980469,12.239999771118164,,,47.6103515625,47.26468276977539,1.83,0.16,
2005-09-30,84.04218292236328,11.920000076293945,,,47.449867248535156,47.10124969482422,1.81,0.16,-0.566
2005-10-03,83.74166870117188,12.460000038146973,,,47.30450439453125,46.73297119140625,1.82,0.18,
2005-10-04,82.79905700683594,13.199999809265137,,,47.36544418334961,46.88682174682617,1.81,0.16,
2005-10-05,81.71297454833984,14.550000190734863,,,47.43073654174805,47.09197998046875,1.81,0.15,
2005-10-06,81.4193115234375,14.960000038146973,,,47.326271057128906,46.91248321533203,1.82,0.17,
2005-10-07,81.69934844970703,14.59000015258789,,,47.404624938964844,47.10221481323242,1.82,0.17,-0.567
2005-10-10,81.00947570800781,15.550000190734863,,,47.37412643432617,47.07148361206055,,,
2005-10-11,80.89334869384766,15.630000114440918,,,47.29579162597656,46.97404861450195,1.8,0.17,
2005-10-12,80.25810241699219,16.219999313354492,,,47.095497131347656,46.517555236816406,1.83,0.21,
2005-10-13,80.21031188964844,16.469999313354492,,,47.017127990722656,46.34830856323242,1.86,0.24,
2005-10-14,81.0572738647461,14.869999885559082,,,46.921363830566406,46.276519775390625,1.87,0.21,-0.571
2005-10-17,81.35784912109375,14.670000076293945,,,46.98664855957031,46.26628494262695,1.84,0.21,
2005-10-18,80.47667694091797,15.329999923706055,,,47.047645568847656,46.317569732666016,1.84,0.22,
2005-10-19,81.81546020507812,13.5,,,47.095497131347656,46.33808898925781,1.86,0.22,
2005-10-20,80.3742446899414,16.110000610351562,,,46.97792053222656,46.46114730834961,1.86,0.19,
2005-10-21,80.68846893310547,16.1299991607666,,,47.22613525390625,46.89198303222656,1.85,0.17,-0.577
2005-10-24,81.93844604492188,14.739999771118164,,,47.047645568847656,46.52782440185547,1.85,0.2,
2005-10-25,81.77449035644531,14.529999732971191,,,46.816898345947266,46.1277961730957,1.81,0.2,
2005-10-26,81.5354232788086,14.59000015258789,,,46.67757797241211,45.789329528808594,1.84,0.22,
2005-10-27,80.6679458618164,16.020000457763672,,,46.712425231933594,45.95342254638672,1.84,0.21,
2005-10-28,81.82913970947266,14.25,,,46.712425231933594,45.95856475830078,1.83,0.18,-0.583
2005-10-31,82.05453491210938,15.319999694824219,,,46.699344635009766,46.04579162597656,1.83,0.17,
2005-11-01,82.30046844482422,14.850000381469727,,,46.68274688720703,45.992698669433594,1.84,0.16,
2005-11-02,83.1610336303711,13.479999542236328,,,46.59100341796875,45.77629089355469,1.84,0.18,
2005-11-03,83.51626586914062,13.0,,,46.42930221557617,45.46721267700195,1.82,0.18,
2005-11-04,83.40699768066406,13.170000076293945,,,46.46421432495117,45.395103454589844,1.82,0.19,-0.587
2005-11-07,83.48893737792969,13.100000381469727,,,46.51232147216797,45.549625396728516,1.82,0.18,
2005-11-08,83.48893737792969,13.079999923706055,,,46.792015075683594,45.992698669433594,1.83,0.14,
2005-11-09,83.59822082519531,12.800000190734863,,,46.54294204711914,45.51872634887695,1.82,0.15,
2005-11-10,84.24713134765625,11.899999618530273,,,46.78761291503906,46.075103759765625,1.84,0.11,
2005-11-11,84.53398132324219,11.630000114440918,,,46.826969146728516,46.10084915161133,,,-0.588
2005-11-14,84.48616790771484,12.180000305175781,,,46.59100341796875,45.75571060180664,1.83,0.11,
2005-11-15,84.17881774902344,12.229999542236328,,,46.71334457397461,46.05450439453125,1.83,0.09,
2005-11-16,84.34955596923828,12.260000228881836,,,46.910003662109375,46.538761138916016,1.84,0.07,
2005-11-17,85.13507080078125,11.25,,,46.9886589050293,46.6520881652832,1.85,0.09,
2005-11-18,85.46977233886719,11.119999885559082,,,46.896888732910156,46.43569564819336,1.86,0.1,-0.585
2005-11-21,85.90010070800781,10.819999694824219,,,47.04985046386719,46.57480239868164,1.87,0.07,
2005-11-22,86.26895904541016,10.600000381469727,,,47.13727951049805,46.63658905029297,1.91,0.11,
2005-11-23,86.76756286621094,10.960000038146973,,,47.09353256225586,46.45627975463867,1.91,0.11,
2005-11-25,86.83587646484375,10.880000114440918,,,47.15475082397461,46.62628936767578,1.91,0.1,-0.58
2005-11-28,86.22110748291016,11.84000015258789,,,47.312076568603516,46.85811996459961,1.89,0.08,
2005-11-29,86.12548828125,11.890000343322754,,,47.09353256225586,46.415061950683594,1.88,0.08,
2005-11-30,85.6610336303711,12.0600004196167,,,47.00614547729492,46.36357498168945,1.89,0.07,
2005-12-01,86.53533935546875,11.239999771118164,,,46.910972595214844,46.291141510009766,1.87,0.07,
2005-12-02,86.64459228515625,11.010000228881836,,,46.924163818359375,46.30668640136719,1.87,0.09,-0.574
2005-12-05,86.46016693115234,11.600000381469727,,,46.801307678222656,46.09969711303711,1.86,0.1,
2005-12-06,86.62417602539062,11.520000457763672,,,46.897789001464844,46.57054901123047,1.88,0.07,
2005-12-07,86.11866760253906,12.180000305175781,,,46.84077453613281,46.39463424682617,1.88,0.1,
2005-12-08,86.06404876708984,12.210000038146973,,,46.93730545043945,46.694698333740234,1.88,0.1,
2005-12-09,86.28943634033203,11.6899995803833,,,46.85393142700195,46.327369689941406,1.88,0.11,-0.567
2005-12-12,86.37141418457031,11.470000267028809,,,46.753074645996094,46.23943328857422,1.86,0.11,
2005-12-13,86.95881652832031,11.109999656677246,,,46.79253005981445,46.41018295288086,1.88,0.11,
2005-12-14,87.30036926269531,10.479999542236328,,,47.033782958984375,46.88616180419922,1.88,0.08,
2005-12-15,87.04762268066406,10.729999542236328,,,46.994319915771484,46.77233123779297,1.87,0.1,
2005-12-16,86.76746368408203,10.680000305175781,,,47.19166946411133,46.92755126953125,1.85,0.08,-0.562
2005-12-19,86.32110595703125,11.380000114440918,,,47.11273956298828,46.974098205566406,1.84,0.07,
2005-12-20,86.40353393554688,11.1899995803833,,,47.15224838256836,46.917171478271484,1.84,0.05,
2005-12-21,86.54087829589844,10.8100004196167,,,47.169776916503906,46.8343620300293,1.84,0.06,
2005-12-22,86.99407196044922,10.289999961853027,,,47.17415237426758,47.20695114135742,1.83,0.04,
2005-12-23,87.04209899902344,10.270000457763672,,,47.358314514160156,47.4966926574707,1.83,0.01,-0.561
2005-12-27,86.15632629394531,11.569999694824219,,,47.57330322265625,47.88471221923828,1.83,-0.01,
2005-12-28,86.34857940673828,11.350000381469727,,,47.59574508666992,47.751190185546875,1.82,0.01,
2005-12-29,85.96405029296875,11.609999656677246,,,47.46806335449219,47.855098724365234,1.82,-0.01,
2005-12-30,85.49712371826172,12.069999694824219,,,47.41084671020508,47.74599838256836,1.82,-0.02,-0.563
2006-01-03,87.00090026855469,11.140000343322754,,,47.67059326171875,47.683658599853516,1.84,0.03,
2006-01-04,87.41292572021484,11.369999885559082,,,47.67059326171875,47.79793930053711,1.84,0.05,
2006-01-05,87.46784210205078,11.3100004196167,,,47.710227966308594,47.74079513549805,1.84,0.04,
2006-01-06,88.19571685791016,11.0,,,47.63536071777344,47.652442932128906,1.84,0.02,-0.569
2006-01-09,88.4223403930664,11.130000114440918,,,47.644195556640625,47.683658599853516,1.84,0.02,
2006-01-10,88.51155853271484,10.859999656677246,,,47.51648712158203,47.29920196533203,1.84,0.02,
2006-01-11,88.79312133789062,10.9399995803833,,,47.43727493286133,47.22122573852539,1.84,0.02,
2006-01-12,88.44287872314453,11.199999809265137,,,47.58696365356445,47.538185119628906,1.83,0.03,
2006-01-13,88.36051940917969,11.229999542236328,,,47.727840423583984,47.81352996826172,1.82,0.02,-0.579
2006-01-17,88.12019348144531,11.90999984741211,,,47.727840423583984,48.02653503417969,1.83,0.01,
2006-01-18,87.76996612548828,12.25,,,47.714599609375,48.01094436645508,1.84,0.01,
2006-01-19,88.1064453125,11.979999542236328,,,47.705810546875,47.87065887451172,1.83,0.01,
2006-01-20,86.49964904785156,14.5600004196167,,,47.745445251464844,47.9953727722168,1.81,0.0,-0.59
2006-01-23,86.80863189697266,13.930000305175781,,,47.855472564697266,47.97980880737305,1.82,0.01,
2006-01-24,86.89793395996094,13.3100004196167,,,47.74984359741211,47.74599838256836,1.81,0.03,
2006-01-25,86.97344207763672,12.869999885559082,,,47.48570251464844,47.226463317871094,1.8,0.03,
2006-01-26,87.4541244506836,12.420000076293945,,,47.41525650024414,47.02382278442383,1.8,0.04,
2006-01-27,88.26437377929688,11.970000267028809,,,47.48570251464844,47.02382278442383,1.78,0.01,-0.602
2006-01-30,88.19571685791016,12.390000343322754,,,47.30958557128906,46.97707748413086,1.79,0.02,
2006-01-31,87.55025482177734,12.949999809265137,,,47.203956604003906,47.10696029663086,1.78,-0.01,
2006-02-01,88.161376953125,12.359999656677246,,,47.21674346923828,46.945865631103516,1.76,-0.02,
2006-02-02,87.13825225830078,13.229999542236328,,,47.17694854736328,47.034481048583984,1.74,-0.02,
2006-02-03,86.70567321777344,12.960000038146973,,,47.252098083496094,47.36818313598633,1.72,-0.05,-0.613
2006-02-06,86.9322280883789,13.039999961853027,,,47.33165740966797,47.46204376220703,1.69,-0.07,
2006-02-07,86.1631851196289,13.59000015258789,,,47.212310791015625,47.23785400390625,1.71,-0.04,
2006-02-08,86.94597625732422,12.829999923706055,,,47.212310791015625,47.12832260131836,1.75,-0.08,
2006-02-09,86.80180358886719,13.119999885559082,,,47.28740692138672,47.34208297729492,1.73,-0.12,
2006-02-10,86.95973205566406,12.869999885559082,,,47.19905471801758,47.08142852783203,1.71,-0.1,-0.622
2006-02-13,86.80180358886719,13.350000381469727,,,47.26979446411133,47.08660125732422,1.72,-0.1,
2006-02-14,87.72190856933594,12.25,,,47.22114562988281,46.919769287109375,1.71,-0.07,
2006-02-15,88.03092193603516,12.3100004196167,,,47.252098083496094,47.034481048583984,1.7,-0.1,
2006-02-16,88.69013977050781,11.479999542236328,,,47.318389892578125,47.0449333190918,1.71,-0.1,
2006-02-17,88.44978332519531,12.010000228881836,,,47.473079681396484,47.420318603515625,1.7,-0.12,-0.629
2006-02-21,88.23004150390625,12.40999984741211,,,47.45099639892578,47.34208297729492,1.68,-0.14,
2006-02-22,88.76564025878906,11.880000114440918,,,47.627769470214844,47.66536331176758,1.68,-0.15,
2006-02-23,88.63520812988281,11.869999885559082,,,47.521671295166016,47.545413970947266,1.67,-0.16,
2006-02-24,88.86182403564453,11.460000038146973,,,47.49958038330078,47.472469329833984,1.64,-0.16,-0.633
2006-02-27,88.89612579345703,11.59000015258789,,,47.47749710083008,47.39426040649414,1.65,-0.15,
2006-02-28,88.05152893066406,12.34000015258789,,,47.526092529296875,47.62887191772461,1.65,-0.14,
2006-03-01,88.8343276977539,11.539999961853027,,,47.34285354614258,47.341087341308594,1.66,-0.12,
2006-03-02,88.82745361328125,11.720000267028809,,,47.12541198730469,47.0114860534668,1.66,-0.08,
2006-03-03,88.41546630859375,11.960000038146973,,,47.03662872314453,46.7393798828125,1.67,-0.08,-0.634
2006-03-06,88.01030731201172,12.739999771118164,,,46.79258346557617,46.331302642822266,1.67,-0.03,
2006-03-07,87.8730239868164,12.65999984741211,,,46.77040100097656,46.362674713134766,1.67,-0.03,
2006-03-08,88.05840301513672,12.319999694824219,,,46.79258346557617,46.34697341918945,1.68,0.01,
2006-03-09,87.46784210205078,12.680000305175781,,,46.78371047973633,46.362674713134766,1.67,0.02,
2006-03-10,88.29873657226562,11.850000381469727,,,46.90354537963867,46.19004440307617,1.67,0.02,-0.633
2006-03-13,88.46354675292969,11.369999885559082,,,46.84136199951172,46.153419494628906,1.69,0.03,
2006-03-14,89.39053344726562,10.739999771118164,,,47.143123626708984,46.46210861206055,1.68,0.05,
2006-03-15,89.788818359375,11.350000381469727,,,47.07217025756836,46.21091842651367,1.7,0.04,
2006-03-16,89.9742202758789,11.979999542236328,,,47.32952117919922,46.62953186035156,1.72,0.03,
